# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
327.0; 9.920; -26.1; 0.2; 2269.6; -26.1; 0.2; 2269.7; 473.9; 0.1; 2451.4; 473.9; 0.1; 2451.5
330.0; 10.008; -26.1; 0.2; 2269.9; -26.1; 0.2; 2270.0; 473.9; 0.1; 2451.8; 473.9; 0.1; 2451.9
333.0; 10.096; -26.1; 0.2; 2270.1; -26.1; 0.2; 2270.2; 473.9; 0.1; 2452.2; 473.9; 0.1; 2452.3
336.0; 10.184; -26.1; 0.2; 2270.4; -26.1; 0.2; 2270.5; 473.9; 0.1; 2452.7; 473.9; 0.1; 2452.8
339.0; 10.271; -26.1; 0.2; 2270.7; -26.1; 0.2; 2270.8; 473.9; 0.1; 2453.1; 473.9; 0.1; 2453.2
342.0; 10.359; -26.1; 0.2; 2271.0; -26.1; 0.2; 2271.1; 473.9; 0.1; 2453.5; 473.9; 0.1; 2453.6
345.0; 10.447; -26.1; 0.3; 2271.2; -26.1; 0.3; 2271.4; 473.9; 0.1; 2453.9; 473.9; 0.1; 2454.0
348.0; 10.534; -26.1; 0.3; 2271.5; -26.1; 0.3; 2271.6; 473.9; 0.2; 2454.3; 473.9; 0.2; 2454.4
351.0; 10.622; -26.1; 0.3; 2271.8; -26.1; 0.3; 2271.9; 473.9; 0.2; 2454.7; 473.9; 0.2; 2454.9
354.0; 10.709; -26.1; 0.3; 2272.0; -26.1; 0.3; 2272.2; 473.9; 0.2; 2455.1; 473.9; 0.2; 2455.3
357.0; 10.797; -26.1; 0.4; 2272.3; -26.1; 0.4; 2272.5; 473.9; 0.2; 2455.5; 473.9; 0.2; 2455.7
360.0; 10.884; -26.1; 0.4; 2272.6; -26.1; 0.4; 2272.7; 473.9; 0.2; 2455.9; 473.9; 0.2; 2456.1
363.0; 10.972; -26.1; 0.4; 2272.8; -26.1; 0.4; 2273.0; 473.9; 0.2; 2456.3; 473.9; 0.2; 2456.5
366.0; 11.059; -26.1; 0.4; 2273.1; -26.1; 0.4; 2273.3; 473.9; 0.2; 2456.7; 473.9; 0.2; 2456.9
369.0; 11.146; -26.1; 0.5; 2273.3; -26.1; 0.5; 2273.6; 473.9; 0.3; 2457.1; 473.9; 0.3; 2457.3
372.0; 11.234; -26.1; 0.5; 2273.6; -26.1; 0.5; 2273.8; 473.9; 0.3; 2457.5; 473.9; 0.3; 2457.8
375.0; 11.321; -26.1; 0.6; 2273.8; -26.1; 0.6; 2274.1; 473.9; 0.3; 2457.9; 473.9; 0.3; 2458.2
378.0; 11.408; -26.1; 0.6; 2274.1; -26.1; 0.6; 2274.4; 473.9; 0.3; 2458.3; 473.9; 0.3; 2458.6
381.0; 11.495; -26.1; 0.7; 2274.3; -26.1; 0.7; 2274.7; 473.9; 0.4; 2458.6; 473.9; 0.4; 2459.0
384.0; 11.582; -26.1; 0.7; 2274.6; -26.1; 0.7; 2274.9; 473.9; 0.4; 2459.0; 473.9; 0.4; 2459.4
387.0; 11.669; -26.1; 0.8; 2274.8; -26.1; 0.8; 2275.2; 473.9; 0.4; 2459.4; 473.9; 0.4; 2459.8
390.0; 11.756; -26.1; 0.9; 2275.1; -26.1; 0.9; 2275.5; 473.9; 0.5; 2459.8; 473.9; 0.5; 2460.2
393.0; 11.843; -26.1; 1.0; 2275.3; -26.1; 1.0; 2275.8; 473.9; 0.5; 2460.1; 473.9; 0.5; 2460.6
396.0; 11.930; -26.1; 1.1; 2275.5; -26.1; 1.1; 2276.1; 473.9; 0.6; 2460.5; 473.9; 0.6; 2461.0
399.0; 12.017; -26.1; 1.2; 2275.7; -26.1; 1.2; 2276.3; 473.9; 0.6; 2460.8; 473.9; 0.6; 2461.4
402.0; 12.104; -26.1; 1.3; 2276.0; -26.1; 1.3; 2276.6; 473.9; 0.7; 2461.2; 473.9; 0.7; 2461.8
405.0; 12.191; -26.1; 1.4; 2276.2; -26.1; 1.4; 2276.9; 473.9; 0.8; 2461.5; 473.9; 0.8; 2462.2
408.0; 12.278; -26.1; 1.5; 2276.4; -26.1; 1.5; 2277.2; 473.9; 0.8; 2461.9; 473.9; 0.8; 2462.7
411.0; 12.365; -26.1; 1.7; 2276.6; -26.1; 1.7; 2277.5; 473.9; 0.9; 2462.2; 473.9; 0.9; 2463.1
414.0; 12.451; -26.1; 1.9; 2276.8; -26.1; 1.9; 2277.8; 473.9; 1.0; 2462.5; 473.9; 1.0; 2463.5
417.0; 12.538; -26.1; 2.1; 2277.0; -26.1; 2.1; 2278.1; 473.9; 1.1; 2462.9; 473.9; 1.1; 2463.9
420.0; 12.625; -26.1; 2.3; 2277.2; -26.1; 2.3; 2278.4; 473.9; 1.3; 2463.2; 473.9; 1.3; 2464.4
423.0; 12.711; -26.1; 2.6; 2277.4; -26.1; 2.6; 2278.7; 473.9; 1.4; 2463.5; 473.9; 1.4; 2464.8
426.0; 12.798; -26.1; 2.9; 2277.5; -26.1; 2.9; 2279.0; 473.9; 1.6; 2463.8; 473.9; 1.6; 2465.2
429.0; 12.885; -26.1; 3.2; 2277.7; -26.1; 3.2; 2279.3; 473.9; 1.8; 2464.1; 473.9; 1.8; 2465.7
432.0; 12.971; -26.1; 3.6; 2277.8; -26.1; 3.6; 2279.7; 473.9; 2.0; 2464.3; 473.9; 2.0; 2466.1
435.0; 13.058; -26.1; 4.0; 2278.0; -26.1; 4.0; 2280.0; 473.9; 2.2; 2464.6; 473.9; 2.2; 2466.6
438.0; 13.144; -26.1; 4.5; 2278.1; -26.1; 4.5; 2280.4; 473.9; 2.5; 2464.8; 473.9; 2.5; 2467.1
441.0; 13.231; -26.1; 5.1; 2278.2; -26.1; 5.1; 2280.8; 473.9; 2.8; 2465.0; 473.9; 2.8; 2467.6
444.0; 13.317; -26.1; 5.8; 2278.2; -26.1; 5.8; 2281.2; 473.9; 3.2; 2465.2; 473.9; 3.2; 2468.1
447.0; 13.403; -26.1; 6.5; 2278.3; -26.1; 6.5; 2281.6; 473.9; 3.6; 2465.4; 473.9; 3.6; 2468.7
450.0; 13.490; -26.1; 7.4; 2278.3; -26.1; 7.4; 2282.1; 473.9; 4.0; 2465.5; 473.9; 4.1; 2469.3
453.0; 13.576; -26.1; 8.4; 2278.3; -26.1; 8.4; 2282.5; 473.9; 4.6; 2465.6; 473.9; 4.6; 2469.9
456.0; 13.662; -26.1; 9.6; 2278.2; -26.1; 9.6; 2283.1; 473.9; 5.2; 2465.6; 473.9; 5.2; 2470.5
459.0; 13.748; -26.1; 10.9; 2278.1; -26.1; 11.0; 2283.6; 473.9; 6.0; 2465.7; 473.9; 6.0; 2471.2
